post_no,day,day_of_week,meal_time,course_no,course,course_kcal,course_protein,course_na,soldout,soldout_time,is_soldout
926900645,2022-07-25,Monday,dinner,[2],"소고기할라피뇨볶음밥&계란후라이,얼갈이된장국,오징어링&양파링튀김,연근조림",957,33,1790.0,NaN,NaN,False
926900647,2022-07-26,Tuesday,lunch,[1],"해물볶음우동,후리가케밥,미소장국,새우커틀릿&타르타르소스,양파적채피클",1187,34,1008.0,NaN,NaN,False
926900647,2022-07-26,Tuesday,lunch,[2],"소고기된장찌개,잡곡밥,한식잡채,브로콜리계란찜,들깨무나물",878,30,1170.0,NaN,NaN,False
926900648,2022-07-26,Tuesday,dinner,[1],"황태해장국,잡곡밥,어니언떡갈비구이&부추겨자무침,멸치견과류볶음,깻잎지",793,32,1492.0,NaN,NaN,False
926900648,2022-07-26,Tuesday,dinner,[2],"오징어볶음덮밥,미역국,유자향고구마맛탕,마늘쫑락교무침,사과",1009,32,1786.0,NaN,NaN,False
926900649,2022-07-27,Wednesday,lunch,[1],"닭곰탕,잡곡밥,오징어초무침,감자채볶음,숙주나물무침",794,32,1119.0,NaN,NaN,False
926900649,2022-07-27,Wednesday,lunch,[2],"떡볶이돈가스,쌀밥,유부우동국물,과일샐러드,블루베리무피클",1132,33,1902.0,NaN,NaN,False
926900650,2022-07-27,Wednesday,dinner,[1],"불고기크림파스타,토마토브루스게타,양념감자튀김,수제피클,마시는샐러드주스",1004,35,1314.0,NaN,NaN,False
926900650,2022-07-27,Wednesday,dinner,[2],"경상도소고기무국,잡곡밥,호박깻잎전,메추리알곤약조림,고구마순들깨나물",765,32,1248.0,NaN,NaN,False
926900651,2022-07-28,Thursday,lunch,[1],"두부송정국수,참치김치오니기리,메밀전병,단무지무침",900,32,1052.0,NaN,NaN,False
926900651,2022-07-28,Thursday,lunch,[2],"반반불고기,잡곡밥,미역오이냉국,미트볼조림,콩나물무침,양배추쌈,쌈장",1144,30,1897.0,NaN,NaN,False
926900652,2022-07-28,Thursday,dinner,[1],"취나물버섯영양밥,청국장찌개,고등어구이,도토리묵김치무침,파래김&양념장",820,33,1321.0,NaN,NaN,False
926900652,2022-07-28,Thursday,dinner,[2],"단호박포타쥬함바그,채소볶음밥,팽이버섯두부장국,콥샐러드,오이피클",1013,30,1473.0,NaN,NaN,False
926900653,2022-07-29,Friday,lunch,[1],"만두순두부찌개,잡곡밥,계란말이,우엉파프리카조림,맛살미역줄기볶음",866,34,1551.0,[1],NaN,True
926900653,2022-07-29,Friday,lunch,[2],"장조림버터비빔밥,근대된장국,메밀비빔국수,쥐어채땅콩볶음,포도푸딩",885,32,1129.0,NaN,NaN,False
926900654,2022-07-29,Friday,dinner,[1],"옛날카레라이스&소시지,유부된장국,연어까스&칠리소스,오복지무침,오미자토마토절임",823,33,1641.0,NaN,NaN,False
926900657,2022-08-01,Monday,lunch,[1],"소고기쌀국수,파인애플볶음밥,모듬춘권,단무지,산고추지,양파절임,칠리소스&해선장소스",1136,33,1869.0,[1],NaN,True
926900657,2022-08-01,Monday,lunch,[2],"삼겹살콩나물두루치기,잡곡밥,시금치된장국,검은깨두부숙회,오이생채,도시락김",996,32,1058.0,NaN,NaN,False
926900658,2022-08-01,Monday,dinner,[1],"사골왕만두떡국,잡곡밥,닭고기메추리알장조림,탕평채,무말랭이무침",1046,30,1215.0,NaN,NaN,False
926900658,2022-08-01,Monday,dinner,[2],"햄김치볶음밥&계란후라이,들깨미역국,타코야끼,멸치꽈리고추조림,머스캣코코주스",982,33,1201.0,NaN,NaN,False
926900659,2022-08-02,Tuesday,lunch,[1],"김치짜글이찌개,잡곡밥,가자미한마리구이,콩나물버섯들깨나물,삼색겨자냉채",799,32,1106.0,NaN,NaN,False
926900659,2022-08-02,Tuesday,lunch,[2],"치킨코든블루&구운채소,흑미밥,양송이크림수프,모닝빵&양배추샐러드,딸기잼,오이피클",1013,31,1661.0,NaN,NaN,False
926900660,2022-08-02,Tuesday,dinner,[1],"모듬어묵전골,잡곡밥,돈저냐계란구이&파채무침,브로콜리두부무침,양념깻잎지",879,34,1770.0,NaN,NaN,False
926900660,2022-08-02,Tuesday,dinner,[2],"고추잡채덮밥,계란파국,납작부침만두,단호박샐러드,짜사이무침",974,32,1277.0,NaN,NaN,False
926900661,2022-08-03,Wednesday,lunch,[1],"마늘보쌈정식&보쌈무생채,잡곡밥,시래기된장국,도토리묵&양념장,알배기배추&쌈장",909,31,1119.0,NaN,NaN,False
926900661,2022-08-03,Wednesday,lunch,[2],"매콤오징어돌솥비빔밥,시래기된장국,고구마떡맛탕,해초레몬무침",859,31,1902.0,NaN,NaN,False
926900662,2022-08-03,Wednesday,dinner,[1],"물냉면,유부초밥,바싹불고기&부추겨자무침,냉면무김치",1152,34,1121.0,NaN,NaN,False
926900662,2022-08-03,Wednesday,dinner,[2],"춘천닭갈비&단호박구이,잡곡밥,콩나물국,두부구이&양념장,미니새송이파프리카볶음",912,31,1530.0,NaN,NaN,False
926900663,2022-08-04,Thursday,lunch,[1],"열무김치비빔국수,후리가케잔멸치주먹밥,사골파국,왕교자갈비만두찜,무초절이",1109,33,1117.0,NaN,NaN,False
926900663,2022-08-04,Thursday,lunch,[2],"고구마단호박영양밥,콩비지찌개,돼지고기계란장조림,어묵볶음,부추겉절이",915,31,1120.0,NaN,NaN,False
926900665,2022-08-04,Thursday,dinner,[1],"닭개장,잡곡밥,오징어부추전,알감자조림,양파풋고추된장무침",836,32,1389.0,NaN,NaN,False
926900665,2022-08-04,Thursday,dinner,[2],"규동숙주덮밥,미소장국,감자고로케&사우전드레싱,실곤약채소무침,꼬들단무지,락교",990,31,1375.0,NaN,NaN,False
926900666,2022-08-05,Friday,lunch,[1],"얼큰소고기버섯샤브전골,잡곡밥,연두부계란찜,명엽채볶음,브로콜리숙회",755,33,1645.0,[1],NaN,True
926900666,2022-08-05,Friday,lunch,[2],"해물자장덮밥&계란후라이,팽이버섯두부된장국,수제유린기,단무지무침,오렌지",961,31,1205.0,NaN,NaN,False
926900667,2022-08-05,Friday,dinner,[1],"버섯돼지불고기&통마늘구이,잡곡밥,고추장찌개,파프리카잡채,숙주나물무침,모듬채소겉절이",829,32,1149.0,NaN,NaN,False
926900670,2022-08-08,Monday,lunch,[1],"부대전골,잡곡밥,계란말이,연근땅콩조림,오징어젓무생채",1043,30,1647.0,NaN,NaN,False
926900670,2022-08-08,Monday,lunch,[2],"소불고기달걀덮밥,일식채소된장국,순두부토마토카프라제,김말이강정,블루베리무피클,도시락김",985,33,1419.0,NaN,NaN,False
926900671,2022-08-08,Monday,dinner,[1],"황태짬뽕,쌀밥,칠리탕수육,고구마샐러드,산고추지",1098,30,1647.0,NaN,NaN,False
926900671,2022-08-08,Monday,dinner,[2],"닭볶음탕&떡사리,잡곡밥,근대된장국,두부계란구이,양념장,고구마순들깨나물",998,33,1790.0,NaN,NaN,False
926900672,2022-08-09,Tuesday,lunch,[1],"냉모밀,참치마요오니기리,일식돈까스&양배추샐러드,꼬들단무지,락교",1106,34,1008.0,[1],NaN,True
926900672,2022-08-09,Tuesday,lunch,[2],"제육김치두루치기&파채,잡곡밥,미역국,감자조림,콩나물무침,쌈다시마&초고추장",913,30,1170.0,NaN,NaN,False
926900673,2022-08-09,Tuesday,dinner,"[1, 2]","산채들기름볶음밥&후라이,콩가루배추국,스픽피시앤칩스&타르타르소스,게맛살겨자냉채",898,32,1786.0,NaN,NaN,False
926900674,2022-08-10,Wednesday,lunch,[1],"동태매운탕,잡곡밥,호박깻잎전,비엔나브로콜리볶음,모듬콩자반",1049,32,1128.0,NaN,NaN,False
926900674,2022-08-10,Wednesday,lunch,[2],"부타동,미소시루,수제가지깐풍,양파적채피클,꿀토마토",1105,33,1635.0,NaN,NaN,False
926900675,2022-08-10,Wednesday,dinner,"[1, 2]","순두부찌개,잡곡밥,간장닭불고기,어묵볶음,오이지무침,도시락김",953,32,1492.0,NaN,NaN,False
926900676,2022-08-11,Thursday,lunch,"[1, 2]","로스트반마리치킨&해물필라프,웨지감자튀김,수제피클,탄산음료",1536,32,1052.0,NaN,NaN,False
926900678,2022-08-11,Thursday,dinner,"[1, 2]","돼지국밥,잡곡밥,오징어초무침,콩나물무침,부추겉절이",976,35,1314.0,NaN,NaN,False
926900679,2022-08-12,Friday,lunch,[1],"쫄면,우동국물,반줄김밥,납작부침만두&초간장,무초절이",1101,34,1551.0,NaN,NaN,False
926900679,2022-08-12,Friday,lunch,[2],"안동찜닭&납작당면,잡곡밥,김치국,연두부,양념장,팽이버섯미역줄기볶음",1019,33,1641.0,NaN,NaN,False
926900680,2022-08-12,Friday,dinner,"[1, 2]","추억의도시락,미니우동,인절미꽈배기,단무지무침",1015,32,1248.0,NaN,NaN,False
926900683,2022-08-16,Tuesday,lunch,[1],"꼬치어묵잔치국수,유부초밥,들깨메밀전병,무말랭이지",1158,31,1642.0,NaN,NaN,False
926900683,2022-08-16,Tuesday,lunch,[2],"통마늘돼지불백,잡곡밥,시래기된장국,청포묵김가루무침,콩나물무침,양배추쌈,쌈장",913,31,1365.0,NaN,NaN,False
926900684,2022-08-16,Tuesday,dinner,[1],"사골우거지탕,잡곡밥,고기완자전,감자조림,쥐어채볶음",892,34,1405.0,NaN,NaN,False
926900684,2022-08-16,Tuesday,dinner,[2],"가지마파두부덮밥,계란파국,오징어링튀김&사우전소스,짜사이무침,캐플주스",927,34,1655.0,NaN,NaN,False
926900685,2022-08-17,Wednesday,lunch,[1],"대패삼겹살김치찌개,잡곡밥,계란후라이,버섯잡채,오이지무침,도시락김",835,33,1457.0,NaN,NaN,False
926900685,2022-08-17,Wednesday,lunch,[2],"경양식돈까스&데미소스,풋고추,흑임자밥,옥수수스프,스틱마늘바게트,오이피클",1050,34,1421.0,NaN,NaN,False
926900686,2022-08-17,Wednesday,dinner,[1],"열무비빔냉면,사골파국,김가루후리가케주먹밥,어니언떡갈비구이&구운야채,냉면무김치",1048,32,1478.0,NaN,NaN,False
926900686,2022-08-17,Wednesday,dinner,[2],"황태해장국,잡곡밥,돼지고기메추리알장조림,어묵고추장볶음,양념깻잎지",863,30,1321.0,[2],NaN,True
926900688,2022-08-18,Thursday,lunch,[1],"식물성자장면&계란후라이,두부텐더탕수육,중국식오이김치,슬림단무지,브리지톡",1193,34,1147.0,[1],NaN,True
926900688,2022-08-18,Thursday,lunch,[2],"만두육개장,잡곡밥,야채계란찜,파프리카우엉조림,치커리오이생채",963,31,1422.0,NaN,NaN,False
926900689,2022-08-18,Thursday,dinner,[1],"취나물영양밥,청국장찌개,고등어구이,도토리묵무침,파래김&양념장",856,31,1032.0,NaN,NaN,False
926900689,2022-08-18,Thursday,dinner,[2],"돈육오징어볶음덮밥&눈꽃치즈,콩나물국,유자소스고구마떡맛탕,삼색겨자냉채",805,34,1102.0,NaN,NaN,False
926900690,2022-08-19,Friday,lunch,[1],"뚝배기버섯소불고기,잡곡밥,두부숙회&볶음김치,마늘쫑멸치볶음,미나리무생채",826,30,1402.0,NaN,NaN,False
926900690,2022-08-19,Friday,lunch,[2],"일식커리&그릴함박스테이크,강황밥&또띠아구이,팽이버섯된장국,야채고로케,케첩,무유자초절임",913,35,1203.0,NaN,NaN,False
926900691,2022-08-19,Friday,dinner,[1],"철판순대볶음,잡곡밥,시금치된장국,연두부흑임자샐러드,오복지무침,무쌈,깻잎쌈",846,31,1502.0,NaN,NaN,False
926900694,2022-08-22,Monday,lunch,[1],"로제누들떡볶이,어묵국,김말이*야끼만두,참치마요주먹밥,한입단무지",1213,33,1357.0,NaN,NaN,False
926900694,2022-08-22,Monday,lunch,[2],"단호박닭볶음탕,잡곡밥,미역국,소세지팽이전,맑은오이지무침",1273,35,1105.0,NaN,NaN,False
926900695,2022-08-22,Monday,dinner,[1],"돈육두루치기&두부숙회,잡곡밥,근대된장국,애기새송이볶음,치커리무침",768,31,1348.0,NaN,NaN,False
926900695,2022-08-22,Monday,dinner,[2],"해물나시고랭&계란후라이,쌀국수국물,야채춘권&팥춘권,양파초절임",1145,33,1457.0,NaN,NaN,False
926900696,2022-08-23,Tuesday,lunch,[1],"두절가자미구이*와사비장,버섯콩나물밥*양념장,된장찌개,도토리묵무침,깻잎지무침",826,31,1456.0,NaN,NaN,False
926900696,2022-08-23,Tuesday,lunch,[2],"고추잡채덮밥,유부국,돈육강정,지마구,짜사이무침",1162,35,1620.0,NaN,NaN,False
926900697,2022-08-23,Tuesday,dinner,[1],"사골왕만두떡국,잡곡밥,녹색오징어부추전,명엽채볶음,고구마순들깨나물",1106,31,1035.0,NaN,NaN,False
926900697,2022-08-23,Tuesday,dinner,[2],"뚝배기미트볼파스타,모닝빵콘치즈*양파튀김,양배추적채피클,탄산음료",1109,34,1311.0,NaN,NaN,False
926900698,2022-08-24,Wednesday,lunch,[1],"김치우동,쌀밥,왕새우튀김,순두부&폰즈소스,락교845cal(단백질:32g)Na함량:1325mg(염도:0.8%)[COURSE2]나주곰탕,잡곡밥,도톰완자전,맛살겨자채무침,고추지무침",760,33,1035.0,NaN,NaN,False
926900699,2022-08-24,Wednesday,dinner,[1],"스팸부대찌개,잡곡밥,브로콜리계란찜,멸치견과류볶음,숙주나물",724,30,1148.0,NaN,NaN,False
926900699,2022-08-24,Wednesday,dinner,[2],"지코바치킨*치밥,우동국물,크로켓*머스타드,블루베리무피클",863,30,1165.0,NaN,NaN,False
926900701,2022-08-25,Thursday,lunch,"[1, 2]","통삼겹살구이정식,파인애플볶음밥,미소된장국,냉파스타샐러드,피클,할라피뇨",1342,35,1312.0,NaN,NaN,False
926900702,2022-08-25,Thursday,dinner,[1],"칼제비,미니열무비빔밥,오징어초무침,마늘쫑볶음",976,35,1472.0,NaN,NaN,False
926900702,2022-08-25,Thursday,dinner,[2],"뼈없는감자탕,잡곡밥,잡채,반반콩자반,풋고추,양파&쌈장",1167,34,1237.0,NaN,NaN,False
926900703,2022-08-26,Friday,lunch,[1],"반반닭구이,잡곡밥,순두부백탕,매콤둥근어묵볶음,깐마늘장아찌",776,31,1065.0,[1],NaN,True
926900703,2022-08-26,Friday,lunch,[2],"우삼겹깍두기볶음밥&계란후라이,팽이장국,피쉬커틀렛,타르타르소스,시나몬단호박찜,콩나물무침",909,31,1066.0,NaN,NaN,False
926900704,2022-08-26,Friday,dinner,[1],"치즈돈까스&일식소스,크림수프,쫄면채소무침,모듬채소피클,깻잎&무쌈",1121,36,1021.0,NaN,NaN,False
926900707,2022-08-29,Monday,lunch,[1],"참치김치찌개,쌀밥*김가루,계란찜,감자채볶음,맑은오이지무침",823,41,1083.0,[1],NaN,True
926900707,2022-08-29,Monday,lunch,[2],"돈불고기어린잎비빔밥,근대국,핫도그*케첩,레몬무쌈겨자냉채",803,27,1098.0,NaN,NaN,False
926900708,2022-08-29,Monday,dinner,[1],"옛날자장면,게살볶음밥,계란파국,후르츠탕수육,짜사이무침",1115,52,1803.0,NaN,NaN,False
926900708,2022-08-29,Monday,dinner,[2],"청양풍닭볶음,잡곡밥,시금치된장국,미트볼조림,열무된장나물",819,37,1180.0,NaN,NaN,False
926900709,2022-08-30,Tuesday,lunch,[1],"고추장제육볶음,잡곡밥,미역국,어묵볶음,시래기된장지짐",797,35,1331.0,NaN,NaN,False
926900709,2022-08-30,Tuesday,lunch,[2],"가라아게파채덮밥,팽이장국,실곤약채소무침,감자샐러드,오복지무침",1033,33,1554.0,NaN,NaN,False
926900710,2022-08-30,Tuesday,dinner,[1],"콩비지찌개,잡곡밥,모듬장조림,멸치풋고추볶음,치커리무침",819,34,1508.0,NaN,NaN,False
926900710,2022-08-30,Tuesday,dinner,[2],"불고기퀘사디아,우동국물,채소볶음밥,감자튀김*케첩,양배추적채피클",979,26,1439.0,NaN,NaN,False
926900711,2022-08-31,Wednesday,lunch,[1],"몽골리안해물볶음우동,유부장국,갈릭볶음밥,사모사*칠리소스,슬림단무지891cal(단백질:27g)Na함량:1050mg(염도:0.7%)[COURSE2]차돌된장찌개,잡곡밥,삼치구이*와사비장,풀무원도시락김,숙주나물",751,31,1591.0,NaN,NaN,False
926900712,2022-08-31,Wednesday,dinner,[1],"반반불고기,잡곡밥,콩가루배추국,애기새송이볶음,마늘쫑무침",1018,53,1762.0,NaN,NaN,False
926900712,2022-08-31,Wednesday,dinner,[2],"베이컨크림파스타,콤비네이션피자,블루베리무피클탄산음료",1018,46,1035.0,NaN,NaN,False
926900714,2022-09-01,Thursday,lunch,[1],"고구마닭갈비,잡곡밥,콩나물국,명엽채볶음,깻잎지무쌈",925,46,1125.0,[1],NaN,True
926900714,2022-09-01,Thursday,lunch,[2],"치즈함박스테이크,옥수수밥,미소된장국,토마토발사믹샐러드,오이피클",774,28,1010.0,NaN,NaN,False
926900715,2022-09-01,Thursday,dinner,[1],"장터국밥,잡곡밥,해물완자전,탕평채,무들깨나물",873,48,1460.0,[1],NaN,True
